filepath,label
data/train\surprise\Training_26644074.jpg,surprise
data/train\surprise\Training_26684945.jpg,surprise
data/train\surprise\Training_26704059.jpg,surprise
data/train\surprise\Training_26706134.jpg,surprise
data/train\surprise\Training_26753189.jpg,surprise
data/train\surprise\Training_26798478.jpg,surprise
data/train\surprise\Training_26809062.jpg,surprise
data/train\surprise\Training_26830262.jpg,surprise
data/train\surprise\Training_26880715.jpg,surprise
data/train\surprise\Training_26919477.jpg,surprise
data/train\surprise\Training_26927331.jpg,surprise
data/train\surprise\Training_26965882.jpg,surprise
data/train\surprise\Training_27007291.jpg,surprise
data/train\surprise\Training_2704078.jpg,surprise
data/train\surprise\Training_27057389.jpg,surprise
data/train\surprise\Training_27057543.jpg,surprise
data/train\surprise\Training_27065228.jpg,surprise
data/train\surprise\Training_27071387.jpg,surprise
data/train\surprise\Training_27075281.jpg,surprise
data/train\surprise\Training_27145933.jpg,surprise
data/train\surprise\Training_27173100.jpg,surprise
data/train\surprise\Training_27184944.jpg,surprise
data/train\surprise\Training_27196047.jpg,surprise
data/train\surprise\Training_27230576.jpg,surprise
data/train\surprise\Training_27232342.jpg,surprise
data/train\surprise\Training_27290956.jpg,surprise
data/train\surprise\Training_27404348.jpg,surprise
data/train\surprise\Training_27425878.jpg,surprise
data/train\surprise\Training_27468050.jpg,surprise
data/train\surprise\Training_2748191.jpg,surprise
data/train\surprise\Training_27504677.jpg,surprise
data/train\surprise\Training_27545418.jpg,surprise
data/train\surprise\Training_27570785.jpg,surprise
data/train\surprise\Training_27585251.jpg,surprise
data/train\surprise\Training_27604691.jpg,surprise
data/train\surprise\Training_27631906.jpg,surprise
data/train\surprise\Training_27651196.jpg,surprise
data/train\surprise\Training_27672614.jpg,surprise
data/train\surprise\Training_27685820.jpg,surprise
data/train\surprise\Training_27734079.jpg,surprise
data/train\surprise\Training_27766183.jpg,surprise
data/train\surprise\Training_27791011.jpg,surprise
data/train\surprise\Training_2780084.jpg,surprise
data/train\surprise\Training_27826009.jpg,surprise
data/train\surprise\Training_27886892.jpg,surprise
data/train\surprise\Training_27920181.jpg,surprise
data/train\surprise\Training_28075793.jpg,surprise
data/train\surprise\Training_28083360.jpg,surprise
data/train\surprise\Training_2808460.jpg,surprise
data/train\surprise\Training_28149875.jpg,surprise
data/train\surprise\Training_28197437.jpg,surprise
data/train\surprise\Training_28216303.jpg,surprise
data/train\surprise\Training_28274484.jpg,surprise
data/train\surprise\Training_2827611.jpg,surprise
data/train\surprise\Training_28282798.jpg,surprise
data/train\surprise\Training_28292811.jpg,surprise
data/train\surprise\Training_2829796.jpg,surprise
data/train\surprise\Training_2830006.jpg,surprise
data/train\surprise\Training_28302728.jpg,surprise
data/train\surprise\Training_28376045.jpg,surprise
data/train\surprise\Training_28384404.jpg,surprise
data/train\surprise\Training_28435178.jpg,surprise
data/train\surprise\Training_28461604.jpg,surprise
data/train\surprise\Training_28494223.jpg,surprise
data/train\surprise\Training_28554602.jpg,surprise
data/train\surprise\Training_28577341.jpg,surprise
data/train\surprise\Training_28627177.jpg,surprise
data/train\surprise\Training_28640249.jpg,surprise
data/train\surprise\Training_28827100.jpg,surprise
data/train\surprise\Training_28871534.jpg,surprise
data/train\surprise\Training_28948272.jpg,surprise
data/train\surprise\Training_28955181.jpg,surprise
data/train\surprise\Training_28979031.jpg,surprise
data/train\surprise\Training_2898900.jpg,surprise
data/train\surprise\Training_29009403.jpg,surprise
data/train\surprise\Training_29053915.jpg,surprise
data/train\surprise\Training_29056438.jpg,surprise
data/train\surprise\Training_29088753.jpg,surprise
data/train\surprise\Training_29097606.jpg,surprise
data/train\surprise\Training_29166236.jpg,surprise
data/train\surprise\Training_29259583.jpg,surprise
data/train\surprise\Training_29281179.jpg,surprise
data/train\surprise\Training_2928428.jpg,surprise
data/train\surprise\Training_2929493.jpg,surprise
data/train\surprise\Training_29402843.jpg,surprise
data/train\surprise\Training_29432468.jpg,surprise
data/train\surprise\Training_29463370.jpg,surprise
data/train\surprise\Training_29485380.jpg,surprise
data/train\surprise\Training_29509743.jpg,surprise
data/train\surprise\Training_29514362.jpg,surprise
data/train\surprise\Training_29519726.jpg,surprise
data/train\surprise\Training_29567186.jpg,surprise
data/train\surprise\Training_29584262.jpg,surprise
data/train\surprise\Training_29606355.jpg,surprise
data/train\surprise\Training_29618593.jpg,surprise
data/train\surprise\Training_29627165.jpg,surprise
data/train\surprise\Training_2968008.jpg,surprise
data/train\surprise\Training_29717924.jpg,surprise
data/train\surprise\Training_29725093.jpg,surprise
data/train\surprise\Training_29760994.jpg,surprise
data/train\surprise\Training_29781564.jpg,surprise
data/train\surprise\Training_29784495.jpg,surprise
data/train\surprise\Training_2978751.jpg,surprise
data/train\surprise\Training_29811244.jpg,surprise
data/train\surprise\Training_29835770.jpg,surprise
data/train\surprise\Training_29880139.jpg,surprise
data/train\surprise\Training_2989544.jpg,surprise
data/train\surprise\Training_29907631.jpg,surprise
data/train\surprise\Training_29912845.jpg,surprise
data/train\surprise\Training_2995783.jpg,surprise
data/train\surprise\Training_29979046.jpg,surprise
data/train\surprise\Training_29998675.jpg,surprise
data/train\surprise\Training_30002262.jpg,surprise
data/train\surprise\Training_30045015.jpg,surprise
data/train\surprise\Training_30077863.jpg,surprise
data/train\surprise\Training_30090222.jpg,surprise
data/train\surprise\Training_30122735.jpg,surprise
data/train\surprise\Training_30137099.jpg,surprise
data/train\surprise\Training_30192163.jpg,surprise
data/train\surprise\Training_30210883.jpg,surprise
data/train\surprise\Training_30213599.jpg,surprise
data/train\surprise\Training_30234082.jpg,surprise
data/train\surprise\Training_30260594.jpg,surprise
data/train\surprise\Training_30277767.jpg,surprise
data/train\surprise\Training_30285694.jpg,surprise
data/train\surprise\Training_30347331.jpg,surprise
data/train\surprise\Training_30382936.jpg,surprise
data/train\surprise\Training_3040977.jpg,surprise
data/train\surprise\Training_30410090.jpg,surprise
data/train\surprise\Training_30414474.jpg,surprise
data/train\surprise\Training_30455174.jpg,surprise
data/train\surprise\Training_30472407.jpg,surprise
data/train\surprise\Training_30525759.jpg,surprise
data/train\surprise\Training_30531631.jpg,surprise
data/train\surprise\Training_30555987.jpg,surprise
data/train\surprise\Training_30575832.jpg,surprise
data/train\surprise\Training_30588621.jpg,surprise
data/train\surprise\Training_3059363.jpg,surprise
data/train\surprise\Training_3060950.jpg,surprise
data/train\surprise\Training_30638689.jpg,surprise
data/train\surprise\Training_30681408.jpg,surprise
data/train\surprise\Training_30689712.jpg,surprise
data/train\surprise\Training_30713648.jpg,surprise
data/train\surprise\Training_30721552.jpg,surprise
data/train\surprise\Training_30743165.jpg,surprise
data/train\surprise\Training_30750652.jpg,surprise
data/train\surprise\Training_3075383.jpg,surprise
data/train\surprise\Training_30791149.jpg,surprise
data/train\surprise\Training_30800277.jpg,surprise
data/train\surprise\Training_30800492.jpg,surprise
data/train\surprise\Training_30813887.jpg,surprise
data/train\surprise\Training_30942393.jpg,surprise
data/train\surprise\Training_30949917.jpg,surprise
data/train\surprise\Training_30982819.jpg,surprise
data/train\surprise\Training_30997195.jpg,surprise
data/train\surprise\Training_31005947.jpg,surprise
data/train\surprise\Training_31035733.jpg,surprise
data/train\surprise\Training_31036002.jpg,surprise
data/train\surprise\Training_31083813.jpg,surprise
data/train\surprise\Training_3110305.jpg,surprise
data/train\surprise\Training_31179220.jpg,surprise
data/train\surprise\Training_31224855.jpg,surprise
data/train\surprise\Training_31259749.jpg,surprise
data/train\surprise\Training_31279093.jpg,surprise
data/train\surprise\Training_31285997.jpg,surprise
data/train\surprise\Training_31299485.jpg,surprise
data/train\surprise\Training_31318870.jpg,surprise
data/train\surprise\Training_31324520.jpg,surprise
data/train\surprise\Training_31326216.jpg,surprise
data/train\surprise\Training_31337037.jpg,surprise
data/train\surprise\Training_31342045.jpg,surprise
data/train\surprise\Training_31353660.jpg,surprise
data/train\surprise\Training_31409079.jpg,surprise
data/train\surprise\Training_31417869.jpg,surprise
data/train\surprise\Training_31458195.jpg,surprise
data/train\surprise\Training_31486684.jpg,surprise
data/train\surprise\Training_31511636.jpg,surprise
data/train\surprise\Training_31519917.jpg,surprise
data/train\surprise\Training_31544914.jpg,surprise
data/train\surprise\Training_31559799.jpg,surprise
data/train\surprise\Training_3159863.jpg,surprise
data/train\surprise\Training_31603751.jpg,surprise
data/train\surprise\Training_31651031.jpg,surprise
data/train\surprise\Training_31658649.jpg,surprise
data/train\surprise\Training_31690617.jpg,surprise
data/train\surprise\Training_31691405.jpg,surprise
data/train\surprise\Training_3170103.jpg,surprise
data/train\surprise\Training_31712396.jpg,surprise
data/train\surprise\Training_31719744.jpg,surprise
data/train\surprise\Training_31736666.jpg,surprise
data/train\surprise\Training_31738923.jpg,surprise
data/train\surprise\Training_31741324.jpg,surprise
data/train\surprise\Training_31748400.jpg,surprise
data/train\surprise\Training_31832170.jpg,surprise
data/train\surprise\Training_31865223.jpg,surprise
data/train\surprise\Training_31893733.jpg,surprise
data/train\surprise\Training_31933205.jpg,surprise
data/train\surprise\Training_31956250.jpg,surprise
data/train\surprise\Training_32022804.jpg,surprise
data/train\surprise\Training_32048247.jpg,surprise
data/train\surprise\Training_32053429.jpg,surprise
data/train\surprise\Training_32069005.jpg,surprise
data/train\surprise\Training_320784.jpg,surprise
data/train\surprise\Training_32086761.jpg,surprise
data/train\surprise\Training_32113295.jpg,surprise
data/train\surprise\Training_32142982.jpg,surprise
data/train\surprise\Training_32164548.jpg,surprise
data/train\surprise\Training_32183003.jpg,surprise
data/train\surprise\Training_32206144.jpg,surprise
data/train\surprise\Training_3221111.jpg,surprise
data/train\surprise\Training_32225696.jpg,surprise
data/train\surprise\Training_32239705.jpg,surprise
data/train\surprise\Training_32251274.jpg,surprise
data/train\surprise\Training_32304486.jpg,surprise
data/train\surprise\Training_32348983.jpg,surprise
data/train\surprise\Training_32399885.jpg,surprise
data/train\surprise\Training_3240036.jpg,surprise
data/train\surprise\Training_32429480.jpg,surprise
data/train\surprise\Training_32455263.jpg,surprise
data/train\surprise\Training_32467422.jpg,surprise
data/train\surprise\Training_32513181.jpg,surprise
data/train\surprise\Training_32555981.jpg,surprise
data/train\surprise\Training_32562660.jpg,surprise
data/train\surprise\Training_32568053.jpg,surprise
data/train\surprise\Training_32617000.jpg,surprise
data/train\surprise\Training_3267573.jpg,surprise
data/train\surprise\Training_32758009.jpg,surprise
data/train\surprise\Training_32776118.jpg,surprise
data/train\surprise\Training_3290652.jpg,surprise
data/train\surprise\Training_32910003.jpg,surprise
data/train\surprise\Training_32937148.jpg,surprise
data/train\surprise\Training_3297674.jpg,surprise
data/train\surprise\Training_33007338.jpg,surprise
data/train\surprise\Training_33037111.jpg,surprise
data/train\surprise\Training_33067232.jpg,surprise
data/train\surprise\Training_33121501.jpg,surprise
data/train\surprise\Training_33146079.jpg,surprise
data/train\surprise\Training_33197054.jpg,surprise
data/train\surprise\Training_3323309.jpg,surprise
data/train\surprise\Training_33251634.jpg,surprise
data/train\surprise\Training_33275062.jpg,surprise
data/train\surprise\Training_33332553.jpg,surprise
data/train\surprise\Training_33367489.jpg,surprise
data/train\surprise\Training_33389857.jpg,surprise
data/train\surprise\Training_33419881.jpg,surprise
data/train\surprise\Training_33425770.jpg,surprise
data/train\surprise\Training_33475746.jpg,surprise
data/train\surprise\Training_33476651.jpg,surprise
data/train\surprise\Training_33505422.jpg,surprise
data/train\surprise\Training_33526227.jpg,surprise
data/train\surprise\Training_33535582.jpg,surprise
data/train\surprise\Training_33541572.jpg,surprise
data/train\surprise\Training_33589773.jpg,surprise
data/train\surprise\Training_33600111.jpg,surprise
data/train\surprise\Training_33638568.jpg,surprise
data/train\surprise\Training_336818.jpg,surprise
data/train\surprise\Training_33692198.jpg,surprise
data/train\surprise\Training_33692985.jpg,surprise
data/train\surprise\Training_33694003.jpg,surprise
data/train\surprise\Training_33738120.jpg,surprise
data/train\surprise\Training_33739656.jpg,surprise
data/train\surprise\Training_33773704.jpg,surprise
data/train\surprise\Training_33845847.jpg,surprise
data/train\surprise\Training_33864091.jpg,surprise
data/train\surprise\Training_33930630.jpg,surprise
data/train\surprise\Training_33954174.jpg,surprise
data/train\surprise\Training_33968574.jpg,surprise
data/train\surprise\Training_33996756.jpg,surprise
data/train\surprise\Training_34038812.jpg,surprise
data/train\surprise\Training_3408758.jpg,surprise
data/train\surprise\Training_34095391.jpg,surprise
data/train\surprise\Training_34155036.jpg,surprise
data/train\surprise\Training_34171127.jpg,surprise
data/train\surprise\Training_34180639.jpg,surprise
data/train\surprise\Training_3419855.jpg,surprise
data/train\surprise\Training_34223229.jpg,surprise
data/train\surprise\Training_34302034.jpg,surprise
data/train\surprise\Training_3433153.jpg,surprise
data/train\surprise\Training_34387275.jpg,surprise
data/train\surprise\Training_343893.jpg,surprise
data/train\surprise\Training_34400478.jpg,surprise
data/train\surprise\Training_34431133.jpg,surprise
